state_index,episode,step,best_action,reward,done,action__minatar_space_invaders_seed_0,action__minatar_space_invaders_seed_0_steps_4980736,action__minatar_space_invaders_seed_0_steps_9961472,action__minatar_space_invaders_seed_0_steps_14942208,action__minatar_space_invaders_seed_0_steps_19922944,matching_models,matching_fraction,top_suffix_agree,category
4207,1,3173,2,0.0,False,2,2,2,2,2,5,1.0,5,all_models
4208,1,3174,2,1.0,False,2,3,3,3,2,2,0.4,1,best_only
4209,1,3175,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
4210,1,3176,2,0.0,False,2,3,3,2,2,3,0.6,2,top_2
4211,1,3177,2,0.0,False,2,3,3,2,2,3,0.6,2,top_2
4212,1,3178,2,0.0,False,2,2,2,2,2,5,1.0,5,all_models
4213,1,3179,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
4214,1,3180,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
4215,1,3181,3,1.0,False,3,1,1,3,3,3,0.6,2,top_2
4216,1,3182,1,0.0,False,1,1,3,1,1,4,0.8,2,top_2
4217,1,3183,1,0.0,False,1,1,1,1,1,5,1.0,5,all_models
4218,1,3184,1,1.0,False,1,1,1,1,1,5,1.0,5,all_models
4219,1,3185,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
4220,1,3186,1,0.0,False,1,1,1,1,1,5,1.0,5,all_models
4221,1,3187,1,0.0,False,1,1,1,1,1,5,1.0,5,all_models
4222,1,3188,1,0.0,False,1,3,3,1,1,3,0.6,2,top_2
4223,1,3189,3,1.0,False,3,3,3,3,3,5,1.0,5,all_models
4224,1,3190,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
4225,1,3191,1,0.0,False,1,2,2,2,1,2,0.4,1,best_only
4226,1,3192,3,0.0,False,3,2,3,2,3,3,0.6,1,best_only
4227,1,3193,2,0.0,False,2,2,2,2,2,5,1.0,5,all_models
4228,1,3194,2,1.0,False,2,2,2,2,2,5,1.0,5,all_models
4229,1,3195,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
4230,1,3196,2,0.0,False,2,2,3,2,2,4,0.8,2,top_2
4231,1,3197,3,0.0,False,3,1,3,3,3,4,0.8,3,top_3
4232,1,3198,3,0.0,False,3,1,3,3,3,4,0.8,3,top_3
4233,1,3199,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
4234,1,3200,3,1.0,False,3,3,3,3,3,5,1.0,5,all_models
4235,1,3201,3,0.0,False,3,1,1,3,3,3,0.6,2,top_2
4236,1,3202,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
4237,1,3203,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
4238,1,3204,3,1.0,False,3,3,3,3,3,5,1.0,5,all_models
4239,1,3205,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
4240,1,3206,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
4241,1,3207,3,0.0,False,3,1,3,3,3,4,0.8,3,top_3
4242,1,3208,3,1.0,False,3,1,3,3,3,4,0.8,3,top_3
4243,1,3209,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
4244,1,3210,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
4245,1,3211,1,0.0,False,1,1,1,1,1,5,1.0,5,all_models
4246,1,3212,1,0.0,False,1,1,1,1,1,5,1.0,5,all_models
4247,1,3213,3,0.0,False,3,1,1,1,3,2,0.4,1,best_only
4248,1,3214,3,1.0,False,3,1,1,3,3,3,0.6,2,top_2
4249,1,3215,1,0.0,False,1,3,3,1,1,3,0.6,2,top_2
4250,1,3216,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
4251,1,3217,0,0.0,False,0,2,3,1,0,2,0.4,1,best_only
4252,1,3218,3,0.0,False,3,3,3,1,3,4,0.8,1,best_only
4253,1,3219,1,1.0,False,1,3,2,1,1,3,0.6,2,top_2
4254,1,3220,2,0.0,False,2,3,2,2,2,4,0.8,3,top_3
4255,1,3221,2,0.0,False,2,2,2,2,2,5,1.0,5,all_models
4256,1,3222,2,0.0,False,2,2,2,2,2,5,1.0,5,all_models
4257,1,3223,3,0.0,False,3,3,2,2,3,3,0.6,1,best_only
4258,1,3224,2,0.0,False,2,2,2,2,2,5,1.0,5,all_models
4259,1,3225,3,0.0,False,3,2,2,3,3,3,0.6,2,top_2
4260,1,3226,3,0.0,False,3,2,2,3,3,3,0.6,2,top_2
4261,1,3227,2,0.0,False,2,2,2,2,2,5,1.0,5,all_models
4262,1,3228,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
4263,1,3229,2,0.0,False,2,2,3,3,2,3,0.6,1,best_only
4264,1,3230,2,0.0,False,2,2,2,2,2,5,1.0,5,all_models
4265,1,3231,2,0.0,False,2,1,1,1,2,2,0.4,1,best_only
4266,1,3232,2,1.0,False,2,3,1,1,2,2,0.4,1,best_only
4267,1,3233,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
4268,1,3234,1,0.0,False,1,3,2,2,1,2,0.4,1,best_only
4269,1,3235,1,0.0,False,1,1,1,1,1,5,1.0,5,all_models
4270,1,3236,1,1.0,False,1,1,1,1,1,5,1.0,5,all_models
4271,1,3237,1,0.0,False,1,3,3,1,1,3,0.6,2,top_2
4272,1,3238,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
4273,1,3239,1,0.0,False,1,2,2,1,1,3,0.6,2,top_2
4274,1,3240,1,0.0,False,1,3,3,1,1,3,0.6,2,top_2
4275,1,3241,1,0.0,False,1,2,1,1,1,4,0.8,3,top_3
4276,1,3242,1,0.0,False,1,2,2,1,1,3,0.6,2,top_2
4277,1,3243,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
4278,1,3244,1,0.0,False,1,1,1,1,1,5,1.0,5,all_models
4279,1,3245,2,0.0,False,2,2,2,2,2,5,1.0,5,all_models
4280,1,3246,2,0.0,False,2,2,2,2,2,5,1.0,5,all_models
4281,1,3247,2,0.0,False,2,2,2,2,2,5,1.0,5,all_models
4282,1,3248,2,0.0,False,2,3,2,2,2,4,0.8,3,top_3
4283,1,3249,2,0.0,False,2,3,3,3,2,2,0.4,1,best_only
4284,1,3250,2,0.0,False,2,3,3,2,2,3,0.6,2,top_2
4285,1,3251,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
4286,1,3252,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
4287,1,3253,0,0.0,False,0,1,3,3,0,2,0.4,1,best_only
4288,1,3254,2,0.0,False,2,1,1,3,2,2,0.4,1,best_only
4289,1,3255,1,0.0,False,1,3,1,1,1,4,0.8,3,top_3
4290,1,3256,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
4291,1,3257,1,1.0,False,1,3,1,1,1,4,0.8,3,top_3
4292,1,3258,3,1.0,False,3,3,3,3,3,5,1.0,5,all_models
4293,1,3259,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
4294,1,3260,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
4295,1,3261,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
4296,1,3262,1,0.0,False,1,1,1,1,1,5,1.0,5,all_models
4297,1,3263,1,0.0,False,1,1,1,1,1,5,1.0,5,all_models
4298,1,3264,1,0.0,False,1,1,1,1,1,5,1.0,5,all_models
4299,1,3265,3,0.0,False,3,1,3,3,3,4,0.8,3,top_3
4300,1,3266,3,1.0,False,3,3,3,3,3,5,1.0,5,all_models
4301,1,3267,3,0.0,False,3,2,3,3,3,4,0.8,3,top_3
4302,1,3268,2,0.0,False,2,2,2,2,2,5,1.0,5,all_models
4303,1,3269,3,0.0,False,3,2,3,3,3,4,0.8,3,top_3
4304,1,3270,3,1.0,False,3,3,3,3,3,5,1.0,5,all_models
4305,1,3271,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
4306,1,3272,2,0.0,False,2,2,2,2,2,5,1.0,5,all_models
4307,1,3273,2,0.0,False,2,2,2,2,2,5,1.0,5,all_models
4308,1,3274,2,0.0,False,2,2,2,2,2,5,1.0,5,all_models
4309,1,3275,3,1.0,False,3,3,3,3,3,5,1.0,5,all_models
4310,1,3276,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
4311,1,3277,1,0.0,False,1,1,1,1,1,5,1.0,5,all_models
4312,1,3278,1,0.0,False,1,1,1,1,1,5,1.0,5,all_models
4313,1,3279,3,0.0,False,3,2,3,3,3,4,0.8,3,top_3
4314,1,3280,3,1.0,False,3,3,3,3,3,5,1.0,5,all_models
4315,1,3281,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
4316,1,3282,2,0.0,False,2,2,2,2,2,5,1.0,5,all_models
4317,1,3283,2,0.0,False,2,2,2,2,2,5,1.0,5,all_models
4318,1,3284,2,0.0,False,2,2,2,2,2,5,1.0,5,all_models
4319,1,3285,3,0.0,False,3,2,3,3,3,4,0.8,3,top_3
4320,1,3286,3,1.0,False,3,3,3,3,3,5,1.0,5,all_models
4321,1,3287,1,0.0,False,1,3,3,1,1,3,0.6,2,top_2
4322,1,3288,1,0.0,False,1,1,1,1,1,5,1.0,5,all_models
4323,1,3289,2,0.0,False,2,2,2,2,2,5,1.0,5,all_models
4324,1,3290,3,1.0,False,3,3,3,3,3,5,1.0,5,all_models
4325,1,3291,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
4326,1,3292,2,0.0,False,2,2,2,2,2,5,1.0,5,all_models
4327,1,3293,2,0.0,False,2,2,2,2,2,5,1.0,5,all_models
4328,1,3294,2,0.0,False,2,2,2,2,2,5,1.0,5,all_models
4329,1,3295,2,0.0,False,2,2,2,2,2,5,1.0,5,all_models
4330,1,3296,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
4331,1,3297,3,1.0,False,3,3,3,3,3,5,1.0,5,all_models
4332,1,3298,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
4333,1,3299,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
4334,1,3300,3,1.0,False,3,3,3,3,3,5,1.0,5,all_models
4335,1,3301,3,0.0,False,3,1,1,3,3,3,0.6,2,top_2
4336,1,3302,1,0.0,False,1,1,1,1,1,5,1.0,5,all_models
4337,1,3303,1,0.0,False,1,1,1,1,1,5,1.0,5,all_models
4338,1,3304,1,0.0,False,1,1,1,1,1,5,1.0,5,all_models
4339,1,3305,1,0.0,False,1,1,1,1,1,5,1.0,5,all_models
4340,1,3306,3,0.0,False,3,1,3,3,3,4,0.8,3,top_3
4341,1,3307,2,0.0,False,2,1,1,2,2,3,0.6,2,top_2
4342,1,3308,1,0.0,False,1,1,3,3,1,3,0.6,1,best_only
4343,1,3309,0,0.0,False,0,1,1,1,0,2,0.4,1,best_only
4344,1,3310,2,1.0,False,2,1,3,2,2,3,0.6,2,top_2
4345,1,3311,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
4346,1,3312,1,0.0,False,1,1,1,1,1,5,1.0,5,all_models
4347,1,3313,1,0.0,False,1,1,1,1,1,5,1.0,5,all_models
4348,1,3314,1,0.0,False,1,1,1,1,1,5,1.0,5,all_models
4349,1,3315,3,1.0,False,3,3,3,3,3,5,1.0,5,all_models
4350,1,3316,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
4351,1,3317,1,0.0,False,1,1,1,1,1,5,1.0,5,all_models
4352,1,3318,1,0.0,False,1,1,3,1,1,4,0.8,2,top_2
4353,1,3319,1,0.0,False,1,3,3,1,1,3,0.6,2,top_2
4354,1,3320,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
4355,1,3321,3,1.0,False,3,3,3,3,3,5,1.0,5,all_models
4356,1,3322,1,0.0,False,1,1,1,1,1,5,1.0,5,all_models
4357,1,3323,1,0.0,False,1,3,3,1,1,3,0.6,2,top_2
4358,1,3324,1,1.0,False,1,3,3,3,1,2,0.4,1,best_only
4359,1,3325,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
4360,1,3326,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
4361,1,3327,3,0.0,False,3,2,3,1,3,3,0.6,1,best_only
4362,1,3328,3,0.0,False,3,2,3,3,3,4,0.8,3,top_3
4363,1,3329,3,0.0,False,3,2,3,1,3,3,0.6,1,best_only
4364,1,3330,3,1.0,False,3,3,3,3,3,5,1.0,5,all_models
4365,1,3331,3,0.0,False,3,2,2,2,3,2,0.4,1,best_only
4366,1,3332,2,0.0,False,2,2,2,2,2,5,1.0,5,all_models
4367,1,3333,2,0.0,False,2,2,2,2,2,5,1.0,5,all_models
4368,1,3334,3,1.0,False,3,2,2,2,3,2,0.4,1,best_only
4369,1,3335,3,0.0,False,3,2,3,3,3,4,0.8,3,top_3
4370,1,3336,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
4371,1,3337,2,0.0,False,2,2,2,2,2,5,1.0,5,all_models
4372,1,3338,3,0.0,False,3,2,2,3,3,3,0.6,2,top_2
4373,1,3339,2,0.0,False,2,2,2,3,2,4,0.8,1,best_only
4374,1,3340,2,0.0,False,2,2,2,2,2,5,1.0,5,all_models
4375,1,3341,2,1.0,False,2,2,2,2,2,5,1.0,5,all_models
4376,1,3342,2,0.0,False,2,3,2,2,2,4,0.8,3,top_3
4377,1,3343,2,0.0,False,2,3,2,2,2,4,0.8,3,top_3
4378,1,3344,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
4379,1,3345,3,0.0,False,3,2,3,2,3,3,0.6,1,best_only
4380,1,3346,2,0.0,False,2,2,3,2,2,4,0.8,2,top_2
4381,1,3347,2,0.0,False,2,1,2,2,2,4,0.8,3,top_3
4382,1,3348,2,0.0,False,2,3,2,2,2,4,0.8,3,top_3
4383,1,3349,3,1.0,False,3,3,3,3,3,5,1.0,5,all_models
4384,1,3350,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
4385,1,3351,3,0.0,False,3,3,2,2,3,3,0.6,1,best_only
4386,1,3352,3,0.0,False,3,3,3,2,3,4,0.8,1,best_only
4387,1,3353,2,0.0,False,2,3,2,2,2,4,0.8,3,top_3
4388,1,3354,2,1.0,False,2,3,2,2,2,4,0.8,3,top_3
4389,1,3355,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
4390,1,3356,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
4391,1,3357,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
4392,1,3358,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
4393,1,3359,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
4394,1,3360,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
4395,1,3361,1,0.0,False,1,1,1,1,1,5,1.0,5,all_models
4396,1,3362,1,0.0,False,1,1,1,1,1,5,1.0,5,all_models
4397,1,3363,1,0.0,False,1,1,1,1,1,5,1.0,5,all_models
4398,1,3364,1,1.0,False,1,1,1,1,1,5,1.0,5,all_models
4399,1,3365,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
4400,1,3366,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
4401,1,3367,1,0.0,False,1,3,3,1,1,3,0.6,2,top_2
4402,1,3368,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
4403,1,3369,3,0.0,False,3,2,3,3,3,4,0.8,3,top_3
4404,1,3370,3,0.0,False,3,2,3,3,3,4,0.8,3,top_3
4405,1,3371,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
4406,1,3372,1,0.0,False,1,2,1,3,1,3,0.6,1,best_only
4407,1,3373,1,0.0,False,1,2,1,1,1,4,0.8,3,top_3
4408,1,3374,3,0.0,False,3,1,1,1,3,2,0.4,1,best_only
4409,1,3375,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
4410,1,3376,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
4411,1,3377,1,0.0,False,1,2,1,1,1,4,0.8,3,top_3
4412,1,3378,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
4413,1,3379,3,0.0,False,3,2,2,3,3,3,0.6,2,top_2
4414,1,3380,2,1.0,False,2,2,2,3,2,4,0.8,1,best_only
4415,1,3381,2,0.0,False,2,2,2,2,2,5,1.0,5,all_models
4416,1,3382,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
4417,1,3383,1,0.0,False,1,2,1,1,1,4,0.8,3,top_3
4418,1,3384,2,0.0,False,2,2,2,2,2,5,1.0,5,all_models
4419,1,3385,2,0.0,False,2,2,2,2,2,5,1.0,5,all_models
4420,1,3386,1,1.0,False,1,3,1,1,1,4,0.8,3,top_3
4421,1,3387,1,0.0,False,1,3,1,1,1,4,0.8,3,top_3
4422,1,3388,1,0.0,False,1,3,1,1,1,4,0.8,3,top_3
4423,1,3389,1,0.0,False,1,3,3,1,1,3,0.6,2,top_2
4424,1,3390,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
4425,1,3391,1,0.0,False,1,3,1,1,1,4,0.8,3,top_3
4426,1,3392,1,1.0,False,1,3,2,1,1,3,0.6,2,top_2
4427,1,3393,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
4428,1,3394,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
4429,1,3395,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
4430,1,3396,2,0.0,False,2,2,2,2,2,5,1.0,5,all_models
4431,1,3397,2,0.0,False,2,2,2,2,2,5,1.0,5,all_models
4432,1,3398,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
4433,1,3399,2,0.0,False,2,3,3,3,2,2,0.4,1,best_only
4434,1,3400,3,0.0,False,3,3,3,2,3,4,0.8,1,best_only
4435,1,3401,2,0.0,False,2,2,2,2,2,5,1.0,5,all_models
4436,1,3402,3,1.0,False,3,2,3,3,3,4,0.8,3,top_3
4437,1,3403,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
4438,1,3404,3,0.0,False,3,3,2,2,3,3,0.6,1,best_only
4439,1,3405,2,0.0,False,2,3,3,2,2,3,0.6,2,top_2
4440,1,3406,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
4441,1,3407,3,0.0,False,3,2,1,1,3,2,0.4,1,best_only
4442,1,3408,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
4443,1,3409,1,0.0,False,1,1,1,1,1,5,1.0,5,all_models
4444,1,3410,2,0.0,False,2,2,2,2,2,5,1.0,5,all_models
4445,1,3411,2,0.0,False,2,3,3,2,2,3,0.6,2,top_2
4446,1,3412,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
4447,1,3413,1,0.0,False,1,3,1,1,1,4,0.8,3,top_3
4448,1,3414,3,1.0,False,3,3,3,3,3,5,1.0,5,all_models
4449,1,3415,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
4450,1,3416,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
4451,1,3417,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
4452,1,3418,0,0.0,False,0,1,0,0,0,4,0.8,3,top_3
4453,1,3419,0,0.0,False,0,1,0,0,0,4,0.8,3,top_3
4454,1,3420,3,0.0,False,3,1,3,3,3,4,0.8,3,top_3
4455,1,3421,3,0.0,False,3,1,3,3,3,4,0.8,3,top_3
4456,1,3422,3,1.0,False,3,3,3,3,3,5,1.0,5,all_models
4457,1,3423,1,0.0,False,1,1,1,1,1,5,1.0,5,all_models
4458,1,3424,1,0.0,False,1,1,1,1,1,5,1.0,5,all_models
4459,1,3425,1,0.0,False,1,1,1,1,1,5,1.0,5,all_models
4460,1,3426,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
4461,1,3427,3,1.0,False,3,3,3,3,3,5,1.0,5,all_models
4462,1,3428,2,0.0,False,2,2,2,2,2,5,1.0,5,all_models
4463,1,3429,2,0.0,False,2,2,2,2,2,5,1.0,5,all_models
4464,1,3430,2,0.0,False,2,2,2,2,2,5,1.0,5,all_models
4465,1,3431,2,1.0,False,2,2,2,2,2,5,1.0,5,all_models
4466,1,3432,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
4467,1,3433,1,0.0,False,1,2,1,1,1,4,0.8,3,top_3
4468,1,3434,2,0.0,False,2,2,2,2,2,5,1.0,5,all_models
4469,1,3435,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
4470,1,3436,3,1.0,False,3,3,3,3,3,5,1.0,5,all_models
4471,1,3437,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
4472,1,3438,1,0.0,False,1,1,1,1,1,5,1.0,5,all_models
4473,1,3439,1,0.0,False,1,1,1,1,1,5,1.0,5,all_models
4474,1,3440,3,0.0,False,3,2,3,3,3,4,0.8,3,top_3
4475,1,3441,3,0.0,False,3,2,3,3,3,4,0.8,3,top_3
4476,1,3442,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
4477,1,3443,2,1.0,False,2,2,2,2,2,5,1.0,5,all_models
4478,1,3444,2,0.0,False,2,2,2,2,2,5,1.0,5,all_models
4479,1,3445,2,0.0,False,2,2,2,2,2,5,1.0,5,all_models
4480,1,3446,3,1.0,False,3,3,3,3,3,5,1.0,5,all_models
4481,1,3447,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
4482,1,3448,2,0.0,False,2,2,2,2,2,5,1.0,5,all_models
4483,1,3449,2,0.0,False,2,2,2,2,2,5,1.0,5,all_models
4484,1,3450,2,0.0,False,2,2,2,2,2,5,1.0,5,all_models
4485,1,3451,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
4486,1,3452,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
4487,1,3453,2,0.0,False,2,2,2,2,2,5,1.0,5,all_models
4488,1,3454,2,1.0,False,2,2,2,2,2,5,1.0,5,all_models
4489,1,3455,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
4490,1,3456,3,1.0,False,3,3,3,3,3,5,1.0,5,all_models
4491,1,3457,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
4492,1,3458,1,0.0,False,1,1,1,1,1,5,1.0,5,all_models
4493,1,3459,1,0.0,False,1,1,1,1,1,5,1.0,5,all_models
4494,1,3460,1,0.0,False,1,1,1,1,1,5,1.0,5,all_models
4495,1,3461,1,1.0,False,1,1,1,1,1,5,1.0,5,all_models
4496,1,3462,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
4497,1,3463,1,0.0,False,1,1,1,1,1,5,1.0,5,all_models
4498,1,3464,1,0.0,False,1,1,3,1,1,4,0.8,2,top_2
4499,1,3465,3,1.0,False,3,3,3,3,3,5,1.0,5,all_models
4500,1,3466,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
4501,1,3467,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
4502,1,3468,0,0.0,False,0,2,3,0,0,3,0.6,2,top_2
4503,1,3469,0,0.0,False,0,2,3,0,0,3,0.6,2,top_2
4504,1,3470,1,0.0,False,1,2,3,3,1,2,0.4,1,best_only
4505,1,3471,3,1.0,False,3,3,3,3,3,5,1.0,5,all_models
4506,1,3472,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
4507,1,3473,1,0.0,False,1,1,2,1,1,4,0.8,2,top_2
4508,1,3474,1,0.0,False,1,1,1,1,1,5,1.0,5,all_models
4509,1,3475,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
4510,1,3476,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
4511,1,3477,3,1.0,False,3,3,3,3,3,5,1.0,5,all_models
4512,1,3478,1,0.0,False,1,3,3,1,1,3,0.6,2,top_2
4513,1,3479,1,0.0,False,1,3,3,1,1,3,0.6,2,top_2
4514,1,3480,1,0.0,False,1,3,3,1,1,3,0.6,2,top_2
4515,1,3481,1,1.0,False,1,3,3,1,1,3,0.6,2,top_2
4516,1,3482,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
4517,1,3483,1,0.0,False,1,1,1,1,1,5,1.0,5,all_models
4518,1,3484,2,0.0,False,2,1,3,2,2,3,0.6,2,top_2
4519,1,3485,2,0.0,False,2,2,2,2,2,5,1.0,5,all_models
4520,1,3486,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
4521,1,3487,3,1.0,False,3,3,3,3,3,5,1.0,5,all_models
4522,1,3488,2,0.0,False,2,2,2,2,2,5,1.0,5,all_models
4523,1,3489,1,0.0,False,1,2,2,3,1,2,0.4,1,best_only
4524,1,3490,1,0.0,False,1,3,3,1,1,3,0.6,2,top_2
4525,1,3491,3,0.0,False,3,3,2,2,3,3,0.6,1,best_only
4526,1,3492,3,0.0,False,3,3,2,3,3,4,0.8,2,top_2
4527,1,3493,2,0.0,False,2,2,2,2,2,5,1.0,5,all_models
4528,1,3494,2,0.0,False,2,2,2,3,2,4,0.8,1,best_only
4529,1,3495,2,0.0,False,2,2,2,3,2,4,0.8,1,best_only
4530,1,3496,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
4531,1,3497,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
4532,1,3498,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
4533,1,3499,2,0.0,False,2,3,3,3,2,2,0.4,1,best_only
4534,1,3500,3,0.0,False,3,1,2,3,3,3,0.6,2,top_2
4535,1,3501,3,1.0,False,3,3,2,3,3,4,0.8,2,top_2
4536,1,3502,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
4537,1,3503,3,0.0,False,3,1,2,2,3,2,0.4,1,best_only
4538,1,3504,2,0.0,False,2,2,2,2,2,5,1.0,5,all_models
4539,1,3505,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
4540,1,3506,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
4541,1,3507,3,1.0,False,3,3,3,3,3,5,1.0,5,all_models
4542,1,3508,2,0.0,False,2,3,2,2,2,4,0.8,3,top_3
4543,1,3509,2,0.0,False,2,3,2,2,2,4,0.8,3,top_3
4544,1,3510,2,0.0,False,2,3,2,2,2,4,0.8,3,top_3
4545,1,3511,2,0.0,False,2,1,2,2,2,4,0.8,3,top_3
4546,1,3512,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
4547,1,3513,2,0.0,False,2,3,2,2,2,4,0.8,3,top_3
4548,1,3514,2,0.0,False,2,3,3,2,2,3,0.6,2,top_2
4549,1,3515,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
4550,1,3516,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
4551,1,3517,3,1.0,False,3,3,3,3,3,5,1.0,5,all_models
4552,1,3518,2,0.0,False,2,3,3,3,2,2,0.4,1,best_only
4553,1,3519,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
4554,1,3520,3,1.0,False,3,3,3,3,3,5,1.0,5,all_models
4555,1,3521,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
4556,1,3522,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
4557,1,3523,1,0.0,False,1,1,1,1,1,5,1.0,5,all_models
4558,1,3524,1,0.0,False,1,1,1,1,1,5,1.0,5,all_models
4559,1,3525,1,1.0,False,1,1,1,1,1,5,1.0,5,all_models
4560,1,3526,1,0.0,False,1,3,1,1,1,4,0.8,3,top_3
4561,1,3527,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
4562,1,3528,1,0.0,False,1,3,3,1,1,3,0.6,2,top_2
4563,1,3529,1,0.0,False,1,3,3,3,1,2,0.4,1,best_only
4564,1,3530,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
4565,1,3531,3,1.0,False,3,2,3,3,3,4,0.8,3,top_3
4566,1,3532,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
4567,1,3533,1,0.0,False,1,3,1,1,1,4,0.8,3,top_3
4568,1,3534,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
4569,1,3535,1,1.0,False,1,2,2,1,1,3,0.6,2,top_2
4570,1,3536,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
